nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.076218e-01,4.268155e-01,1.028445e-01,nan,nan
1.075528e-01,4.807480e-01,1.284108e-01,nan,nan
1.072160e-01,2.545120e-02,1.531093e-01,nan,nan
9.254006e-02,4.545746e-02,9.298946e-02,nan,nan
8.530482e-02,1.260994e-01,1.437025e-01,nan,nan
7.659237e-02,9.566176e-03,1.441434e-01,nan,nan
5.857916e-02,-8.557170e-02,1.676858e-01,nan,nan
5.400154e-02,1.021231e-01,1.574337e-01,nan,nan
4.737164e-02,-3.222796e-01,2.266646e-01,nan,nan
3.489351e-02,-4.862591e-01,2.625185e-01,nan,nan
3.498396e-02,-3.211818e-01,2.943828e-01,nan,nan
4.190475e-02,-1.427292e-01,2.759112e-01,nan,nan
5.074437e-02,-1.464376e-01,3.199439e-01,nan,nan
5.043402e-02,-1.892478e-01,2.745358e-01,nan,nan
4.044848e-02,-2.955509e-02,2.406673e-01,nan,nan
5.469629e-02,-8.991114e-02,2.640748e-01,nan,nan
5.883694e-02,-1.792430e-01,2.031722e-01,nan,nan
6.079846e-02,-1.167723e-01,2.407263e-01,nan,nan
6.028637e-02,-1.338937e-02,2.671883e-01,nan,nan
7.036076e-02,9.176128e-02,2.640807e-01,nan,nan
7.087660e-02,2.536238e-01,2.493342e-01,nan,nan
7.969745e-02,4.910055e-01,2.770757e-01,nan,nan
6.781043e-02,5.433418e-01,2.852689e-01,nan,nan
7.321390e-02,1.195065e-01,2.869729e-01,nan,nan
7.221606e-02,7.104204e-02,2.532384e-01,nan,nan
7.171717e-02,1.300815e-01,3.213862e-01,nan,nan
8.206265e-02,-1.330182e-01,3.502389e-01,nan,nan
7.628642e-02,-2.405964e-01,3.699273e-01,nan,nan
7.786675e-02,-2.039584e-01,3.758701e-01,nan,nan
7.758422e-02,-2.871972e-01,3.990842e-01,nan,nan
9.239294e-02,-3.273454e-01,4.151774e-01,nan,nan
8.431893e-02,-1.826980e-01,4.245691e-01,nan,nan
9.091691e-02,-2.760313e-02,4.500020e-01,nan,nan
9.485227e-02,-2.491147e-03,4.816337e-01,nan,nan
1.036417e-01,2.604453e-01,5.008551e-01,nan,nan
1.002524e-01,4.432194e-01,5.181034e-01,nan,nan
9.554766e-02,5.957255e-01,5.361652e-01,nan,nan
8.772302e-02,5.995086e-01,5.426064e-01,nan,nan
9.110171e-02,8.011244e-01,5.429199e-01,nan,nan
9.249313e-02,9.073854e-01,5.426202e-01,nan,nan
8.683437e-02,8.819059e-01,5.290558e-01,nan,nan
8.575681e-02,5.895929e-01,5.021087e-01,nan,nan
6.900346e-02,6.420669e-01,4.708711e-01,nan,nan
6.968093e-02,4.872246e-01,4.304028e-01,nan,nan
6.041937e-02,3.008280e-01,3.788146e-01,nan,nan
5.022949e-02,1.521150e-01,3.227277e-01,nan,nan
3.257223e-02,1.728847e-01,2.766792e-01,-5.082833e-01,nan
2.518285e-02,4.772117e-03,2.408111e-01,-3.732821e-01,-6.037736e-01
2.889880e-02,-4.341631e-02,2.004872e-01,-3.107072e-01,-4.977061e-01
3.121719e-02,-2.315747e-02,1.864618e-01,-2.224735e-01,-3.353437e-01
2.034405e-02,2.294426e-01,1.716942e-01,-8.674991e-02,-2.029580e-02
2.218963e-02,3.682425e-01,1.536726e-01,-1.179263e-01,-1.014606e-01
2.093362e-02,6.488045e-01,1.409682e-01,1.774676e-01,9.400144e-02
2.065249e-02,1.351114e+00,1.342805e-01,6.940406e-02,-7.209799e-02
2.698500e-02,1.313551e+00,1.229936e-01,1.408335e-01,-6.936285e-02
3.023347e-02,1.025546e+00,1.234755e-01,2.629530e-01,1.721237e-01
3.617132e-02,1.241402e+00,1.206410e-01,7.724900e-01,9.064389e-01
4.248315e-02,1.126793e+00,1.249257e-01,8.156102e-01,8.364032e-01
5.696111e-02,8.779229e-01,1.291859e-01,1.192982e+00,1.775512e+00
6.985082e-02,1.446424e+00,1.348632e-01,6.142137e-01,1.495892e+00
6.928823e-02,1.334956e+00,1.407230e-01,5.040554e-01,1.046177e+00
7.631341e-02,9.306425e-01,1.290341e-01,5.779564e-01,1.276710e+00
7.911330e-02,6.517431e-01,1.272999e-01,5.243648e-01,8.072283e-01
8.162494e-02,6.984800e-01,1.338280e-01,5.570698e-01,1.123729e+00
8.988537e-02,7.121070e-01,1.352282e-01,4.766860e-01,8.935328e-01
9.788038e-02,8.748775e-01,1.316527e-01,2.400928e-01,6.650750e-01
1.009235e-01,9.551458e-01,1.352020e-01,5.094074e-02,3.406762e-01
9.174886e-02,1.326168e+00,1.256887e-01,-1.777276e-02,1.829438e-01
7.330633e-02,8.672720e-01,1.225834e-01,-2.315603e-01,-9.367173e-02
5.045851e-02,-1.614241e-02,1.073666e-01,-4.390501e-01,-4.056831e-01
3.275489e-03,-3.177476e-01,8.295083e-02,-5.134782e-01,-5.244338e-01
-1.000882e-02,-1.546477e-01,4.526162e-02,-3.404727e-01,-3.578658e-01
-1.157744e-02,-3.267543e-02,1.651680e-02,-1.846015e-01,-2.797026e-01
-1.651935e-02,2.654631e-01,3.640012e-03,-2.889902e-01,-3.466187e-01
-1.717703e-02,3.548092e-01,-8.180429e-03,-2.804933e-01,-3.530108e-01
-9.805242e-03,2.003688e-01,-2.044395e-02,-3.308882e-01,-4.591526e-01
-1.037983e-02,1.409090e-02,-3.324821e-02,-2.110728e-01,-3.777691e-01
-1.091079e-02,-5.827926e-02,-4.762831e-02,-5.604479e-02,-2.374368e-01
-3.614517e-03,-3.288662e-02,-6.382856e-02,5.469006e-02,-1.456402e-01
-2.227094e-03,-1.733139e-01,-7.043163e-02,1.410452e-01,-7.609424e-02
9.528552e-03,-2.426191e-01,-8.605981e-02,1.558524e-01,-1.171060e-01
2.119980e-02,5.920714e-01,-9.536873e-02,4.824401e-01,2.168007e-01
6.305438e-02,1.379152e+00,-1.000324e-01,7.868977e-01,3.959694e-01
6.378295e-02,5.614479e-01,-9.594148e-02,3.304230e-01,-2.894670e-02
6.219046e-02,3.512302e-01,-1.187033e-01,1.132975e-01,-1.254838e-01
5.097385e-02,1.588845e-01,-1.166901e-01,2.312454e-01,-1.010101e-01
4.576694e-02,1.961985e-01,-1.355432e-01,3.178437e-01,-1.109502e-01
3.690596e-02,2.065317e-01,-1.546088e-01,4.182838e-01,-1.717084e-02
3.649757e-02,3.884777e-01,-1.528918e-01,4.116345e-01,3.801365e-02
3.341607e-02,1.446132e-01,-1.454202e-01,3.724513e-01,1.901987e-02
2.653075e-02,4.200061e-02,-1.358083e-01,3.881086e-01,1.217373e-01
2.899879e-02,6.342398e-03,-1.271657e-01,3.573633e-01,1.673102e-01
2.836872e-02,8.611612e-02,-1.129294e-01,5.606138e-01,4.235444e-01
3.958020e-02,-2.217763e-01,-9.599817e-02,5.883177e-01,5.556481e-01
3.959766e-02,-5.285565e-01,-7.773564e-02,4.643314e-01,8.416201e-01
4.445081e-02,-3.792298e-01,-5.202283e-02,5.707765e-01,1.011661e+00
4.597397e-02,-4.957025e-01,-1.563789e-04,3.942344e-01,8.976845e-01
5.469459e-02,-5.232150e-01,1.186696e-02,3.555324e-01,9.363053e-01
6.226681e-02,-6.436402e-01,4.829247e-02,1.937229e-01,7.673950e-01
6.088017e-02,-5.159297e-01,8.313500e-02,1.716486e-01,6.940786e-01
5.960402e-02,-5.752892e-01,1.064134e-01,1.833269e-01,7.375526e-01
6.064928e-02,-4.935405e-01,1.220138e-01,1.607069e-01,6.035552e-01
6.341882e-02,-4.746957e-01,1.372366e-01,2.140044e-01,5.828345e-01
6.674557e-02,-5.324942e-01,1.534262e-01,2.571773e-01,6.593233e-01
6.958309e-02,-5.044036e-01,1.700978e-01,3.048020e-01,7.883291e-01
6.818992e-02,-2.443443e-01,1.877635e-01,3.540995e-01,8.189087e-01
6.898150e-02,2.947119e-01,2.108668e-01,2.161932e-01,3.179560e-01
6.838929e-02,1.718596e-01,2.233524e-01,2.565228e-01,4.209076e-01
6.546478e-02,4.949095e-01,2.403300e-01,2.987280e-01,4.197646e-01
6.463668e-02,4.029003e-01,2.507402e-01,1.170636e-01,1.093862e-01
6.273813e-02,6.279620e-01,2.563356e-01,2.032944e-01,2.553339e-01
5.715362e-02,3.151964e-01,2.574735e-01,2.456754e-01,3.074124e-01
5.547466e-02,2.556921e-01,2.483691e-01,9.904600e-02,1.498747e-01
5.024988e-02,1.526428e-01,2.521082e-01,1.569581e-01,2.401195e-01
